customer_id,first_name,last_name,email,phone,street_address,city,state,zip_code,loyalty_tier,join_date
948,Linda,Sawyer,linda.sawyer194@hotmail.com,(786)567-1554x460,0334 Charles Walk,Monicamouth,WA,32221,Silver,2025-02-11
949,Eric,Long,eric.long102@yahoo.com,(567)228-5021x553,4627 Brandon Isle Apt. 649,North Carolberg,VT,70062,Bronze,2025-06-28
950,Tyler,Peterson,tyler.peterson362@gmail.com,(307)989-0751x9919,212 White Green Apt. 956,Davidsonview,LA,98593,Platinum,2024-09-05
951,Nicholas,Jones,nicholas.jones741@gmail.com,259.774.7765x65907,1492 Harris Courts Suite 498,New Katherine,WV,32552,Gold,2024-01-05
952,Kevin,Salazar,kevin.salazar580@gmail.com,001-709-949-0763x4153,436 Sandoval Cove,Michelleshire,HI,18964,Platinum,2024-08-10
953,David,Williams,david.williams109@gmail.com,387-522-5578x564,15477 Katie Ridges,Johnland,GU,86911,Platinum,2024-01-31
954,Joseph,Burch,joseph.burch217@outlook.com,001-695-379-4758x16602,1685 Mcdonald River Suite 232,Tammystad,OH,02814,Gold,2025-12-05
955,James,Jackson,james.jackson564@gmail.com,001-714-279-7341x855,470 Smith Cove,Richardshire,NV,83548,Gold,2024-10-29
956,Jennifer,Porter,jennifer.porter583@hotmail.com,001-417-706-7949x07869,6017 James Views Suite 101,Baileytown,TN,05653,Platinum,2023-12-17
957,Erin,Sanders,erin.sanders172@gmail.com,535.658.9607x0722,59389 Wallace Springs,West Whitney,WY,56657,Platinum,2025-12-09
958,Christopher,Lewis,christopher.lewis570@gmail.com,779-867-1480x30073,39014 Brandon Mountain Suite 274,South Richard,TX,29994,Bronze,2026-03-19
959,Michael,Cervantes,michael.cervantes769@outlook.com,(823)321-4252,82526 Penny Mountains Suite 128,Pattersonshire,CT,12095,Silver,2023-02-01
960,Brenda,Clarke,brenda.clarke491@yahoo.com,(755)344-1181,9465 Stuart Roads,Nicholasstad,UT,28651,Bronze,2023-07-15
961,Patrick,Cole,patrick.cole561@hotmail.com,(684)518-4714x62201,520 Angela Rue,Lake Brittanymouth,MP,95171,Silver,2023-06-21
962,John,Adams,john.adams521@hotmail.com,877-409-0676x1837,12728 Rhonda Branch,North William,FM,52260,Silver,2025-10-10
963,Cassandra,Smith,cassandra.smith823@outlook.com,(993)603-2645x6496,716 Susan Parks Apt. 048,Hoffmanport,CT,66168,Gold,2023-02-02
964,Brianna,Miller,brianna.miller985@outlook.com,342.751.9701,3906 Flynn Port,New Jenniferfort,SD,02528,Bronze,2024-12-31
965,Audrey,Lopez,audrey.lopez674@gmail.com,+1-962-752-6022x1690,670 Ramirez Crest,Sandraland,PA,33133,Silver,2025-12-30
966,Joshua,Smith,joshua.smith173@hotmail.com,374-254-6935,58384 Faith Road,North Rickymouth,IA,43266,Silver,2026-05-08
967,Frank,Miller,frank.miller2@gmail.com,001-997-217-7170x30568,28331 Richardson Roads,Knighttown,IN,44917,Silver,2026-06-04
968,Ashley,Jones,ashley.jones565@yahoo.com,887-667-7600,605 Sylvia Glen Apt. 895,East Shane,OH,34431,Gold,2023-07-31
969,Kyle,David,kyle.david550@yahoo.com,310-748-4809x47318,317 Bradley Fork Apt. 496,Cookfort,MH,35107,Silver,2024-04-09
970,Andrew,Peterson,andrew.peterson139@yahoo.com,475-845-6572x8972,70799 Roth Stravenue Suite 761,North Brettshire,NJ,51908,Bronze,2025-07-13
971,Barbara,Phillips,barbara.phillips259@gmail.com,001-961-938-2687x097,0390 Frye Light Suite 606,Cummingsburgh,VI,85691,Gold,2024-06-29
972,Caitlyn,Mcdonald,caitlyn.mcdonald286@hotmail.com,+1-810-473-5128x96220,962 Walker Mountain,Lake Lindsey,NV,09644,Gold,2023-11-06
973,James,Hall,james.hall671@yahoo.com,001-743-906-9523,23993 Ramirez Brooks,Olsentown,MP,50026,Silver,2024-11-29
974,Nichole,Morris,nichole.morris947@gmail.com,+1-254-687-5311,412 Sanchez Stravenue,North Kristenview,KS,70108,Bronze,2023-05-02
975,Michael,Mccarty,michael.mccarty432@outlook.com,+1-268-587-8602,053 Ortiz Hollow,West Mason,AK,63372,Silver,2025-09-11
976,Brittany,Anderson,brittany.anderson718@gmail.com,+1-379-687-2873,17019 Castro Mall,New Kimberly,TN,17765,Silver,2026-01-12
977,Eric,Collins,eric.collins754@gmail.com,7053102874,2917 Collins Crescent Suite 033,New Angela,AL,62236,Silver,2023-04-07
978,Sheila,Thomas,sheila.thomas37@yahoo.com,+1-910-646-6275x01526,017 Evans Groves,South Joshuafort,RI,18521,Bronze,2023-10-19
979,George,Williams,george.williams284@yahoo.com,001-806-901-4579x232,78548 James Ports Suite 872,Lake Angela,MO,70612,Silver,2022-12-12
980,Joseph,Alvarado,joseph.alvarado873@yahoo.com,(519)420-1828x523,197 Cody Cape Apt. 967,Caldwelltown,RI,17425,Silver,2025-01-10
981,Shannon,Smith,shannon.smith735@hotmail.com,+1-671-449-2075x741,379 Wagner Ramp Apt. 585,Lisaland,NE,28158,Platinum,2023-11-24
982,Anna,Mcdonald,anna.mcdonald368@yahoo.com,001-677-536-7724,626 Michael Common,Lake Chad,ME,86108,Bronze,2025-04-29
983,Kevin,Soto,kevin.soto250@outlook.com,+1-802-299-0348x04247,9787 Cassandra Way Suite 571,Rebeccaport,IN,68465,Silver,2025-04-16
984,Anthony,Williams,anthony.williams43@yahoo.com,2363930914,91657 Timothy Crossroad Suite 266,East Michael,PA,20658,Bronze,2025-07-06
985,Martin,Owens,martin.owens428@outlook.com,7016842933,172 Randy Circles,Travismouth,MT,75418,Bronze,2024-07-13
986,Laurie,Martin,laurie.martin417@outlook.com,+1-202-526-2473x650,596 Buck Orchard,Roblesland,MI,33163,Platinum,2023-03-27
987,Cassie,Smith,cassie.smith202@gmail.com,855.940.4231,064 Russell Way,Kevinmouth,NY,64580,Bronze,2025-03-04
988,Douglas,Thornton,douglas.thornton353@yahoo.com,(590)745-3925x2878,675 Shah Fork,West Stephanie,TX,75810,Platinum,2024-07-26
989,James,Wilcox,james.wilcox468@hotmail.com,412-224-7409x8537,30734 Wright Villages,North Henry,IN,55957,Gold,2023-08-27
990,Jerry,Williams,jerry.williams408@gmail.com,+1-670-794-0422,0232 Davis Burgs,Ericksonstad,MI,43003,Silver,2024-04-18
991,Kevin,Miller,kevin.miller136@gmail.com,950.353.4941,5125 William Via,South Kelliland,OR,12445,Bronze,2024-01-16
992,Heather,Garrison,heather.garrison668@yahoo.com,(218)956-3520,7166 Glenn Passage Apt. 463,Port Kristenville,WA,54308,Bronze,2024-06-24
993,Sheila,Edwards,sheila.edwards426@gmail.com,909.301.0146x10392,05986 Contreras Manor Suite 714,Lake Jason,NE,03643,Platinum,2024-11-29
994,Brittney,Johnson,brittney.johnson306@hotmail.com,9964568826,163 Rickey Pass Suite 851,Sarahton,MI,82776,Bronze,2024-11-08
995,Austin,Mendoza,austin.mendoza882@yahoo.com,(964)707-8308x306,720 Emily Way,Sethborough,NH,28128,Silver,2023-01-24
996,Darlene,Reed,darlene.reed123@gmail.com,251.785.7116x456,836 Snow Green Suite 749,South Nicholashaven,VA,55270,Gold,2025-06-20
997,Cathy,Diaz,cathy.diaz254@outlook.com,001-477-830-3167x871,43180 Clark Drive Apt. 025,Royborough,IA,62068,Bronze,2023-01-31
998,Nathan,Kelley,nathan.kelley635@hotmail.com,001-908-809-9839,12402 Moses Highway,Manuelton,MA,39270,Platinum,2025-04-23
999,Stephen,Meyer,stephen.meyer167@yahoo.com,729-649-3074x17996,46163 James Underpass Suite 383,North Anthonyland,LA,29782,Bronze,2024-05-20
1000,Karen,Hernandez,karen.hernandez821@yahoo.com,740.356.7712,351 Moore Junction Apt. 756,North Gabrielbury,AZ,17493,Bronze,2025-06-06
